#,Name,MLBAMID,RazzballID,FanGraphsID,NFBCID,FantraxID,Team,STD_POS,YAHOO_POS,Last,First,Lastv2,Firstv2
1658,Nacho Alvarez Jr.,805373,805373,31765,12129,,ATL,2B,2B,Alvarez Jr.,Nacho,Alvarez Jr.,Nacho
1659,Zebby Matthews,805673,805673,31827,12148,*066cf*,MIN,SP,SP,Matthews,Zebby,Matthews,Zebby
1660,Jacob Wilson,805779,805779,33266,12127,*0622t*,OAK,SS,SS,Wilson,Jacob,Wilson,Jacob
1661,Walker Jenkins,805805,805805,sa3022894,12040,*05u3v*,MIN,SS,SS,Jenkins,Walker,Jenkins,Walker
1662,Hayden Birdsong,806185,806185,31635,12026,*06650*,SF,SP,SP,Birdsong,Hayden,Birdsong,Hayden
1663,Isaac Coffey,806190,806190,sa3020222,12038,*066d8*,BOS,SP,SP,Coffey,Isaac,,
1664,Ethan Salas,806956,806956,sa3020881,11949,*05ybr*,SD,C,C,Salas,Ethan,Salas,Ethan
1665,Matt Shaw,807713,807713,sa3022615,11921,*063vu*,CHC,SS,SS,Shaw,Matt,Shaw,Matt
1666,Masataka Yoshida,807799,807799,31837,11629,*05rc3*,BOS,OF,OF,Yoshida,Masataka,Yoshida,Masataka
1667,Yoshinobu Yamamoto,808967,808967,33825,11883,*05r8n*,LAD,SP,SP,Yamamoto,Yoshinobu,Yamamoto,Yoshinobu
1668,Woo-Suk Go,808970,808970,sa3012630,12001,*06i08*,MIA,RP,RP,Go,Woo-Suk,Go,Woo-Suk
1669,Jung Hoo Lee,808982,808982,33824,11903,*05m49*,SF,OF,OF,Lee,Jung Hoo,Lee,Jung Hoo
1670,Jake Bloss,814005,814005,33168,12109,*06dqi*,TOR,SP,SP,Bloss,Jake,Bloss,Jake
1671,Brendan McKay,656713,6567130,20186,10811,*04afi*,TB,1B,1B,McKay,Brendan,McKay,Brendan
1672,Shohei Ohtani,660271,6602710,19755,9810,*02yc4*,LAD,DH,DH,Ohtani,Shohei,Ohtani,Shohei
