"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length"
"SL","2024-10-19","90.1","-2.44","6.24","Judge, Aaron",592450,683769,,"swinging_strike",,,,,14,"Aaron Judge strikes out swinging.","L","R","R","CLE","NYY","S",,,1,1,2024,"0.19","0.6","1.06","1.53",,,,2,10,"Top",,,,,666310,,,8.332447107161997,-130.88026154321776,-7.048511214180224,0.5274755160848688,26.164686445262102,-24.030499786942894,"4.05","1.84",,,,"90.6",2358,"6.6",775309,683769,666310,647304,665926,608070,677587,680757,657041,678877,"53.9",,,,,,,,75,3,"Slider",2,5,5,2,5,2,5,2,"Strategic","Standard",178,"0","-0.025","77.44387","8.97637"
"CH","2024-10-19","82.6","-2.23","5.79","Judge, Aaron",592450,683769,,"ball",,,,,14,"Aaron Judge strikes out swinging.","L","R","R","CLE","NYY","B",,,0,1,2024,"-1.59","1.06","1.86","1.84",,,,2,10,"Top",,,,,666310,,,12.50832667069334,-119.60309449354786,-4.523182882398324,-17.739415895551847,23.35782508242459,-21.26254729336678,"3.94","1.83",,,,"83",2352,"6.9",775309,683769,666310,647304,665926,608070,677587,680757,657041,678877,"53.62",,,,,,,,75,2,"Changeup",2,5,5,2,5,2,5,2,"Strategic","Standard",241,"0","0.011",,
"CH","2024-10-19","82.8","-2.45","5.84","Judge, Aaron",592450,683769,,"foul",,,,,1,"Aaron Judge strikes out swinging.","L","R","R","CLE","NYY","S",,,0,0,2024,"-1.43","1.15","-0.77","3.55",,,,2,10,"Top",,,,,666310,,,6.6882210856871485,-120.39920197625045,-0.9514481310979884,-15.243825915777231,24.23529272492606,-21.05590966028697,"4.05","1.84",17,"87.2",-10,"83.3",2242,"6.7",775309,683769,666310,647304,665926,608070,677587,680757,657041,678877,"53.75",,,,,,,,75,1,"Changeup",2,5,5,2,5,2,5,2,"Strategic","Standard",242,"0","-0.016","73.40775","7.97437"
"SI","2024-10-19","95.6","-2.08","6.23","Judge, Aaron",592450,676440,"hit_by_pitch","hit_by_pitch",,,,,11,"Aaron Judge hit by pitch.","L","R","R","CLE","NYY","B",,,0,2,2024,"-1.22","0.98","-2.58","4.14",,665742,,1,1,"Top",,,,,666310,,,1.4384380082441572,-139.28865195618775,-2.1076127018331756,-16.205109903469953,31.93016420549886,-19.145014768377465,"4.05","1.84",,,,"96.1",2464,"6.6",775309,676440,666310,647304,665926,608070,677587,680757,657041,678877,"53.95",,0.720192,"0.7",1,0,0,,3,4,"Sinker",0,0,0,0,0,0,0,0,"Infield shade","Standard",214,"-0.019","0.36",,
"CU","2024-10-19","81.3","-1.8","6.34","Judge, Aaron",592450,676440,,"foul",,,,,5,"Aaron Judge hit by pitch.","L","R","R","CLE","NYY","S",,,0,2,2024,"1.24","-0.82","0.09","2.84",,665742,,1,1,"Top",,,,,666310,,,1.8565821203546107,-118.32480955221156,0.41120883865487534,11.158354552983392,25.031438626438398,-40.15144748709613,"4.05","1.84",163,"81.5",70,"81.4",2871,"6.6",775309,676440,666310,647304,665926,608070,677587,680757,657041,678877,"53.9",,,,,,,,3,3,"Curveball",0,0,0,0,0,0,0,0,"Infield shade","Standard",42,"0","0","74.97501","8.1117"
"FC","2024-10-19","89.3","-1.86","6.28","Judge, Aaron",592450,676440,,"swinging_strike",,,,,9,"Aaron Judge hit by pitch.","L","R","R","CLE","NYY","S",,,0,1,2024,"0.72","0.39","0.29","2.17",,665742,,1,1,"Top",,,,,666310,,,3.8030634863182207,-129.94737316857479,-4.922828079399008,7.30338541060722,28.44843413624388,-26.864509801359926,"4.05","1.84",,,,"89.6",2810,"6.6",775309,676440,666310,647304,665926,608070,677587,680757,657041,678877,"53.92",,,,,,,,3,2,"Cutter",0,0,0,0,0,0,0,0,"Infield shade","Standard",111,"0","-0.08","76.36612","8.84675"
"SI","2024-10-19","94.8","-1.92","6.19","Judge, Aaron",592450,676440,,"swinging_strike",,,,,13,"Aaron Judge hit by pitch.","L","R","R","CLE","NYY","S",,,0,0,2024,"-1.19","0.81","-0.9","1.95",,665742,,1,1,"Top",,,,,666310,,,5.382708953026874,-137.80459029792056,-7.279742678093048,-16.398682740326578,30.08985997884984,-20.43534423029126,"4.05","1.84",,,,"95.5",2286,"6.7",775309,676440,666310,647304,665926,608070,677587,680757,657041,678877,"53.81",,,,,,,,3,1,"Sinker",0,0,0,0,0,0,0,0,"Infield shade","Standard",213,"0","-0.045","80.78538","8.27139"
"FC","2024-10-19","100.4","-1.78","6.17","Judge, Aaron",592450,661403,"field_out","hit_into_play",,,,,5,"Aaron Judge flies out sharply to right fielder Jhonkensy Noel.","L","R","R","CLE","NYY","X",9,"fly_ball",1,2,2024,"0.18","1.3","0.2","3.27",,,,0,9,"Top",195.05,99.52,,,666310,,,5.063786014311866,-146.04082480661663,-5.771734802234272,1.3522164028665091,34.93035137822861,-12.376034092594642,"4.05","1.84",300,"104.7",48,"100.8",2712,"6.6",775309,661403,666310,647304,665926,608070,677587,680757,657041,678877,"53.91",0.069,0.126,"0",1,0,0,3,63,4,"Cutter",2,2,2,2,2,2,2,2,"Strategic","Standard",175,"0.058","-0.167","75.81393","7.53813"
"FC","2024-10-19","99.6","-2.02","6.12","Judge, Aaron",592450,661403,,"called_strike",,,,,7,"Aaron Judge flies out sharply to right fielder Jhonkensy Noel.","L","R","R","CLE","NYY","S",,,1,1,2024,"0.54","1.25","-0.73","2.25",,,,0,9,"Top",,,,,666310,,,2.2586235167383144,-144.8838821615414,-8.25480838368155,7.139239946342657,33.979222041155225,-12.787954559196685,"3.93","1.76",,,,"100.5",2671,"6.8",775309,661403,666310,647304,665926,608070,677587,680757,657041,678877,"53.69",,,,,,,,63,3,"Cutter",2,2,2,2,2,2,2,2,"Strategic","Standard",181,"0","-0.051",,
"SL","2024-10-19","91.2","-1.95","5.99","Judge, Aaron",592450,661403,,"ball",,,,,14,"Aaron Judge flies out sharply to right fielder Jhonkensy Noel.","L","R","R","CLE","NYY","B",,,0,1,2024,"0.52","0.46","0.49","1.6",,,,0,9,"Top",,,,,666310,,,5.102254072032965,-132.61739048093213,-6.226091071967031,5.034929865300402,28.3241801005043,-25.57695033500302,"3.93","1.88",,,,"92.7",2574,"7.2",775309,661403,666310,647304,665926,608070,677587,680757,657041,678877,"53.28",,,,,,,,63,2,"Slider",2,2,2,2,2,2,2,2,"Strategic","Standard",73,"0","0.023",,
"FC","2024-10-19","99","-1.91","6.12","Judge, Aaron",592450,661403,,"called_strike",,,,,4,"Aaron Judge flies out sharply to right fielder Jhonkensy Noel.","L","R","R","CLE","NYY","S",,,0,0,2024,"0.36","1.38","-0.67","2.74",,,,0,9,"Top",,,,,666310,,,2.5840354020532987,-144.06167520033006,-7.103559928066426,4.392168323789836,32.636449692278724,-11.44904796280996,"3.96","1.85",,,,"100.1",2695,"6.9",775309,661403,666310,647304,665926,608070,677587,680757,657041,678877,"53.64",,,,,,,,63,1,"Cutter",2,2,2,2,2,2,2,2,"Strategic","Standard",176,"0","-0.033",,
"FF","2024-10-18","98.8","-2.83","5.91","Judge, Aaron",592450,668909,"field_out","hit_into_play",,,,,5,"Aaron Judge grounds out, shortstop Brayan Rocchio to first baseman Josh Naylor.","L","R","R","CLE","NYY","X",6,"ground_ball",3,2,2024,"-1.16","1.5","-0.04","2.71",,,,0,1,"Top",109.7,147.57,,,595978,,,10.429790454481541,-143.3426542206717,-6.772617895225045,-18.53122081681241,37.235766152079336,-10.076838920980515,"4.03","1.83",58,"115.7",0,"99.4",2458,"7.1",775311,668909,595978,647304,665926,608070,677587,680757,657041,682177,"53.41",0.591,0.553,"0",1,0,0,4,3,6,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Strategic","Standard",220,"0.017","-0.299","79.96241","7.96088"
"FC","2024-10-18","94","-2.96","5.78","Judge, Aaron",592450,668909,,"called_strike",,,,,7,"Aaron Judge grounds out, shortstop Brayan Rocchio to first baseman Josh Naylor.","L","R","R","CLE","NYY","S",,,3,1,2024,"0","0.65","-0.28","2",,,,0,1,"Top",,,,,595978,,,7.0412879920111875,-136.69905212728855,-5.606418792207511,-1.4544201625291364,28.802725375089896,-22.989198971951392,"4.06","1.84",,,,"95.3",2413,"7",775311,668909,595978,647304,665926,608070,677587,680757,657041,682177,"53.5",,,,,,,,3,5,"Cutter",0,2,2,0,2,0,2,0,"Strategic","Standard",199,"0","-0.076",,
"CU","2024-10-18","82.3","-2.59","6.1","Judge, Aaron",592450,668909,,"ball",,,,,14,"Aaron Judge grounds out, shortstop Brayan Rocchio to first baseman Josh Naylor.","L","R","R","CLE","NYY","B",,,2,1,2024,"0.79","-1.45","0.7","0.55",,,,0,1,"Top",,,,,595978,,,6.006127207978077,-119.54371042761566,-3.1165824486501172,6.041570135372415,27.721840685007525,-45.352330624801496,"4","1.83",,,,"82.6",2661,"7",775311,668909,595978,647304,665926,608070,677587,680757,657041,682177,"53.45",,,,,,,,3,4,"Curveball",0,2,2,0,2,0,2,0,"Strategic","Standard",28,"0","0.11",,
"CU","2024-10-18","82.2","-2.68","6.07","Judge, Aaron",592450,668909,,"ball",,,,,14,"Aaron Judge grounds out, shortstop Brayan Rocchio to first baseman Josh Naylor.","L","R","R","CLE","NYY","B",,,1,1,2024,"0.9","-1.48","0.87","0.19",,,,0,1,"Top",,,,,595978,,,6.37892885847274,-119.36633010382958,-3.7725102663723016,6.937262478758475,27.884320802574823,-45.471450101278435,"4.03","1.82",,,,"82.4",2612,"7",775311,668909,595978,647304,665926,608070,677587,680757,657041,682177,"53.45",,,,,,,,3,3,"Curveball",0,2,2,0,2,0,2,0,"Strategic","Standard",28,"0","0.048",,
"CU","2024-10-18","78.8","1.16","6.12","Judge, Aaron",592450,681870,"strikeout","swinging_strike",,,,,13,"Aaron Judge strikes out swinging.","L","R","L","CLE","NYY","S",2,,2,2,2024,"-0.61","-1.02","-0.63","1.68",,,,2,3,"Top",,,,,595978,,,-2.7721448712287255,-114.77020243685057,-0.9051024059031787,-4.8460940455828245,22.02016144731727,-41.226464500435156,"4.03","1.83",,,,"79.3",2545,"6.6",775311,681870,595978,647304,665926,608070,677587,680757,657041,682177,"53.86",,0,"0",1,0,0,,21,5,"Curveball",1,3,3,1,3,1,3,1,"Infield shade","Strategic",338,"0.008","-0.084","77.14033","9.26575"
"SL","2024-10-18","86.7","1.76","6","Judge, Aaron",592450,681870,,"foul",,,,,7,"Aaron Judge strikes out swinging.","L","R","L","CLE","NYY","S",,,2,1,2024,"-0.42","0.72","-0.48","1.94",,,,2,3,"Top",,,,,595978,,,-4.531554045437511,-126.31044993652189,-5.08201498331122,-3.6322535263131477,23.648074041533484,-23.665948851008398,"4.03","1.83",4,"82.1",-24,"87.8",2605,"6.7",775311,681870,595978,647304,665926,608070,677587,680757,657041,682177,"53.78",,,,,,,,21,4,"Slider",1,3,3,1,3,1,3,1,"Infield shade","Strategic",162,"0","-0.032","79.98217","8.61598"
"FF","2024-10-18","99.2","-2.79","5.86","Judge, Aaron",592450,668909,,"foul",,,,,1,"Aaron Judge grounds out, shortstop Brayan Rocchio to first baseman Josh Naylor.","L","R","R","CLE","NYY","S",,,1,0,2024,"-1.06","1.3","-0.36","3.42",,,,0,1,"Top",,,,,595978,,,9.27446032189948,-144.11515498370878,-4.337826117958791,-16.994604533856666,33.93758156488965,-13.18268595219939,"4.03","1.83",246,"90.7",20,"100.4",2444,"7",775311,668909,595978,647304,665926,608070,677587,680757,657041,682177,"53.45",,,,,,,,3,2,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Strategic","Standard",221,"0","-0.044","68.72863","6.44438"
"SL","2024-10-18","90.6","-2.29","6.28","Judge, Aaron",592450,683769,"strikeout","swinging_strike",,,,,8,"Aaron Judge strikes out swinging.","L","R","R","CLE","NYY","S",2,,2,2,2024,"0.33","0.7","-0.26","2.18",,,,0,8,"Top",,,,,666310,,,4.3759844498275315,-131.75033224758158,-5.77183278206414,2.852453167305455,29.75424075619931,-22.987216233695765,"4.03","1.83",,,,"90.6",2338,"6.5",775311,683769,666310,647304,665926,608070,677587,680757,657041,678877,"54.02",,0,"0",1,0,0,,64,8,"Slider",5,6,6,5,6,5,6,5,"Infield shade","Strategic",176,"0.022","-0.203","79.13713","9.25475"
"CH","2024-10-18","79.6","-2.33","5.84","Judge, Aaron",592450,683769,,"foul",,,,,11,"Aaron Judge strikes out swinging.","L","R","R","CLE","NYY","S",,,2,2,2024,"-1.8","1.01","-1.85","3.07",,,,0,8,"Top",,,,,666310,,,4.480369903821585,-115.74633250677302,-1.1562084722331116,-16.992483922068214,23.22461861581549,-23.167879420393913,"4.03","1.83",,,,"80",2318,"6.8",775311,683769,666310,647304,665926,608070,677587,680757,657041,678877,"53.75",,,,,,,,64,7,"Changeup",5,6,6,5,6,5,6,5,"Infield shade","Strategic",245,"0","0","75.85994","8.95006"
"FC","2024-10-18","93.8","-2.9","5.87","Judge, Aaron",592450,668909,,"ball",,,,,14,"Aaron Judge grounds out, shortstop Brayan Rocchio to first baseman Josh Naylor.","L","R","R","CLE","NYY","B",,,0,0,2024,"0.31","0.39","0.8","0.79",,,,0,1,"Top",,,,,595978,,,8.972926273862711,-136.18591867012518,-8.374914672888002,1.9965114039773546,27.85296330183938,-25.698440944214923,"4.05","1.85",,,,"95",2438,"7",775311,668909,595978,647304,665926,608070,677587,680757,657041,682177,"53.55",,,,,,,,3,1,"Cutter",0,2,2,0,2,0,2,0,"Strategic","Standard",181,"0","0.034",,
"SL","2024-10-18","85.9","1.71","5.96","Judge, Aaron",592450,681870,,"swinging_strike",,,,,7,"Aaron Judge strikes out swinging.","L","R","L","CLE","NYY","S",,,2,0,2024,"-0.15","0.65","-0.43","1.8",,,,2,3,"Top",,,,,595978,,,-4.79162041264713,-125.06619371306867,-5.050230667055424,-0.8034748560312908,20.83930690386216,-24.571650378291,"4.03","1.83",,,,"87.1",2679,"6.6",775311,681870,595978,647304,665926,608070,677587,680757,657041,682177,"53.89",,,,,,,,21,3,"Slider",1,3,3,1,3,1,3,1,"Infield shade","Strategic",188,"0","-0.023","80.7625","9.43348"
"SL","2024-10-18","90","-2.29","6.28","Judge, Aaron",592450,683769,,"ball",,,,,14,"Aaron Judge strikes out swinging.","L","R","R","CLE","NYY","B",,,1,2,2024,"0.34","0.64","0.4","-0.2",,,,0,8,"Top",,,,,666310,,,5.93223805466281,-130.52547645479763,-11.423850623499735,2.660748337941296,27.783164164815496,-22.59834848075604,"4","1.86",,,,"89.9",2402,"6.5",775311,683769,666310,647304,665926,608070,677587,680757,657041,678877,"54.04",,,,,,,,64,6,"Slider",5,6,6,5,6,5,6,5,"Infield shade","Strategic",173,"0","0.036",,
"CU","2024-10-18","80.1","1.27","6.08","Judge, Aaron",592450,681870,,"ball",,,,,13,"Aaron Judge strikes out swinging.","L","R","L","CLE","NYY","B",,,1,0,2024,"-0.31","-1.18","-1.3","0.5",,,,2,3,"Top",,,,,595978,,,-5.118475406425798,-116.56969693479982,-3.3709904212134996,-1.7911684758032191,22.4923604530512,-42.48775085302342,"3.96","1.82",,,,"80.5",2693,"6.6",775311,681870,595978,647304,665926,608070,677587,680757,657041,682177,"53.91",,,,,,,,21,2,"Curveball",1,3,3,1,3,1,3,1,"Strategic","Strategic",342,"0","0.026",,
"FF","2024-10-18","93.8","-2.67","6","Judge, Aaron",592450,671922,"single","hit_into_play",,,,,4,"Aaron Judge singles on a ground ball to left fielder Steven Kwan.   Juan Soto to 2nd.","L","R","R","CLE","NYY","X",7,"ground_ball",0,0,2024,"-0.91","1.45","-0.64","2.95",,,665742,0,6,"Top",104.27,132.77,,,595978,,,7.373909642293113,-136.2289483297965,-5.396084811029023,-13.038713553853926,32.84324248699967,-13.158584361054134,"4.03","1.83",95,"111.8",4,"95",2380,"7.3",775311,671922,595978,647304,665926,608070,677587,680757,657041,682177,"53.21",0.649,0.611,"0.9",1,1,0,4,43,1,"4-Seam Fastball",2,3,3,2,3,2,3,2,"Strategic","Strategic",217,"-0.052","0.674","83.92016","7.73308"
"SL","2024-10-18","85.8","1.55","6","Judge, Aaron",592450,681870,,"ball",,,,,13,"Aaron Judge strikes out swinging.","L","R","L","CLE","NYY","B",,,0,0,2024,"-0.15","0.41","-0.72","1.25",,,,2,3,"Top",,,,,595978,,,-5.0931983220898775,-124.87682524212813,-5.904252543266883,-0.7034425793996412,22.4952549122872,-26.928427319595983,"4","1.83",,,,"86.7",2386,"6.6",775311,681870,595978,647304,665926,608070,677587,680757,657041,682177,"53.87",,,,,,,,21,1,"Slider",1,3,3,1,3,1,3,1,"Infield shade","Strategic",175,"0","0.015",,
"SL","2024-10-18","89.7","-2.24","6.32","Judge, Aaron",592450,683769,,"foul",,,,,5,"Aaron Judge strikes out swinging.","L","R","R","CLE","NYY","S",,,1,2,2024,"0.24","0.55","0.17","2.73",,,,0,8,"Top",,,,,666310,,,5.462418805980099,-130.5259672000961,-4.052633762330417,1.5495473384781449,27.491792309416535,-25.271749473850253,"4.03","1.83",156,"87",66,"90",2425,"6.4",775311,683769,666310,647304,665926,608070,677587,680757,657041,678877,"54.05",,,,,,,,64,5,"Slider",5,6,6,5,6,5,6,5,"Infield shade","Strategic",166,"0","0","72.77293","8.31657"
"CH","2024-10-18","79.8","-2.19","5.77","Judge, Aaron",592450,683769,,"ball",,,,,8,"Aaron Judge strikes out swinging.","L","R","R","CLE","NYY","B",,,0,2,2024,"-1.89","1.09","0.03","1.86",,,,0,8,"Top",,,,,666310,,,8.51803196404939,-115.82761559534627,-3.8540701661766192,-18.61046863371828,23.746057355209448,-21.85717455067813,"4.08","1.86",,,,"80.2",2358,"7",775311,683769,666310,647304,665926,608070,677587,680757,657041,678877,"53.54",,,,,,,,64,4,"Changeup",5,6,6,5,6,5,6,5,"Infield shade","Strategic",245,"0","0.021",,
"FF","2024-10-18","95.3","-2.47","6.28","Judge, Aaron",592450,683769,,"foul",,,,,11,"Aaron Judge strikes out swinging.","L","R","R","CLE","NYY","S",,,0,2,2024,"-0.97","1.5","-1.34","3.99",,,,0,8,"Top",,,,,666310,,,5.157762628585868,-138.5950161050375,-3.7011261307128893,-13.713441121368167,34.581131924843234,-12.282460679301066,"4.03","1.83",136,"65.1",66,"95",2466,"6.4",775311,683769,666310,647304,665926,608070,677587,680757,657041,678877,"54.09",,,,,,,,64,3,"4-Seam Fastball",5,6,6,5,6,5,6,5,"Infield shade","Strategic",212,"0","0","58.36122","6.38917"
"SL","2024-10-18","90.3","-2.28","6.24","Judge, Aaron",592450,683769,,"swinging_strike",,,,,14,"Aaron Judge strikes out swinging.","L","R","R","CLE","NYY","S",,,0,1,2024,"0.28","0.69","0.67","1.4",,,,0,8,"Top",,,,,666310,,,6.772237900265472,-131.1038544987757,-7.522549880030095,1.646745928205988,30.704814940986434,-22.690129826290722,"4.03","1.83",,,,"90.4",2436,"6.7",775311,683769,666310,647304,665926,608070,677587,680757,657041,678877,"53.81",,,,,,,,64,2,"Slider",5,6,6,5,6,5,6,5,"Infield shade","Strategic",182,"0","-0.049","78.49863","8.91958"
"CH","2024-10-18","78.9","-2.31","5.74","Judge, Aaron",592450,683769,,"called_strike",,,,,8,"Aaron Judge strikes out swinging.","L","R","R","CLE","NYY","S",,,0,0,2024,"-1.7","1.14","0.24","2.31",,,,0,8,"Top",,,,,666310,,,8.788891531421244,-114.43457798442883,-2.6691714963387567,-16.603500871845657,23.377060455471653,-21.86151440155906,"3.99","1.87",,,,"79.2",2446,"6.9",775311,683769,666310,647304,665926,608070,677587,680757,657041,678877,"53.59",,,,,,,,64,1,"Changeup",5,6,6,5,6,5,6,5,"Strategic","Strategic",244,"0","-0.033",,
"CU","2024-10-17","72.7","2.36","5.76","Judge, Aaron",592450,571510,"field_out","hit_into_play",,,,,8,"Aaron Judge grounds out, shortstop Brayan Rocchio to first baseman Josh Naylor.","L","R","L","CLE","NYY","X",6,"ground_ball",1,1,2024,"-1.16","-0.92","0.11","2.33",,,,1,3,"Top",97.61,147.6,,,595978,,,-2.523809680993979,-105.80066087728234,2.093063196191101,-8.239531609808555,18.585746193951124,-39.668326263722726,"4.03","1.84",96,"76.9",11,"72.3",2337,"6.1",775310,571510,595978,647304,665926,608070,677587,680757,657041,682177,"54.43",0.394,0.376,"0",1,0,0,4,20,3,"Curveball",0,1,1,0,1,0,1,0,"Infield shade","Strategic",310,"0.016","-0.154","78.28679","8.76263"
"SL","2024-10-17","78.8","2.83","5.07","Judge, Aaron",592450,571510,,"ball",,,,,14,"Aaron Judge grounds out, shortstop Brayan Rocchio to first baseman Josh Naylor.","L","R","L","CLE","NYY","B",,,0,1,2024,"-0.82","-0.31","0.13","1.58",,,,1,3,"Top",,,,,595978,,,-4.342063992154889,-114.76811786470174,-0.22458842802532186,-6.445985413757993,20.849089376838876,-35.074050875394974,"4.02","1.79",,,,"78.8",2465,"6.2",775310,571510,595978,647304,665926,608070,677587,680757,657041,682177,"54.32",,,,,,,,20,2,"Slider",0,1,1,0,1,0,1,0,"Infield shade","Strategic",292,"0","0.015",,
"CH","2024-10-17","79.5","2.57","5.53","Judge, Aaron",592450,571510,,"swinging_strike",,,,,6,"Aaron Judge grounds out, shortstop Brayan Rocchio to first baseman Josh Naylor.","L","R","L","CLE","NYY","S",,,0,0,2024,"1.17","0.67","0.43","2.91",,,,1,3,"Top",,,,,595978,,,-6.867550773933569,-115.60954192192145,-0.24009919488230314,11.756608659804407,21.344039895363238,-26.31626764204161,"4.03","1.84",,,,"79.6",1987,"6.4",775310,571510,595978,647304,665926,608070,677587,680757,657041,682177,"54.13",,,,,,,,20,1,"Changeup",0,1,1,0,1,0,1,0,"Infield shade","Strategic",127,"0","-0.023","83.01611","9.11755"
"SL","2024-10-17","80.1","2.56","5.18","Judge, Aaron",592450,571510,"strikeout","swinging_strike_blocked",,,,,13,"Aaron Judge strikes out swinging.","L","R","L","CLE","NYY","S",2,,0,2,2024,"-0.91","-0.6","-1.38","0.68",,,650402,1,1,"Top",,,,,595978,,,-6.9324058089182925,-116.4559897710303,-1.9768995015278241,-6.692055992446381,24.81560895465564,-37.43751849360037,"4.03","1.84",,,,"79.2",2683,"6",775310,571510,595978,647304,665926,608070,677587,680757,657041,682177,"54.5",,0,"0",1,0,0,,3,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",300,"0.028","-0.188","75.6429","9.87788"
"SL","2024-10-17","79.6","2.67","5.15","Judge, Aaron",592450,571510,,"swinging_strike",,,,,13,"Aaron Judge strikes out swinging.","L","R","L","CLE","NYY","S",,,0,1,2024,"-0.61","-0.36","-0.42","0.93",,,650402,1,1,"Top",,,,,595978,,,-5.58569126852419,-115.78223456208461,-1.7270912547456965,-4.259906118269593,24.36064272445529,-35.28056252900465,"4.03","1.84",,,,"78.8",2485,"6",775310,571510,595978,647304,665926,608070,677587,680757,657041,682177,"54.47",,,,,,,,3,2,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",302,"0","-0.061","36.9356","8.48405"
"CU","2024-10-17","72.4","2.19","5.73","Judge, Aaron",592450,571510,,"swinging_strike",,,,,14,"Aaron Judge strikes out swinging.","L","R","L","CLE","NYY","S",,,0,0,2024,"-1.06","-1.18","0.62","1.71",,,650402,1,1,"Top",,,,,595978,,,-1.340737895462413,-105.35567888187475,1.5022538633792308,-7.525687536796279,20.483049716548596,-41.413908934153895,"4.03","1.84",,,,"71.8",2424,"6.1",775310,571510,595978,647304,665926,608070,677587,680757,657041,682177,"54.37",,,,,,,,3,1,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",318,"0","-0.047","76.58847","8.80171"
"FS","2024-10-17","86.9","-2.87","5.76","Judge, Aaron",592450,671922,"strikeout","swinging_strike",,,,,13,"Aaron Judge strikes out swinging.","L","R","R","CLE","NYY","S",2,,0,2,2024,"-0.65","-0.15","-0.47","1.55",,,,1,6,"Top",,,,,595978,,,7.231263961263766,-126.29098064719051,-3.635727638015953,-8.457737737031872,26.483038402106096,-33.196838619789006,"4.03","1.84",,,,"88.6",728,"7.5",775310,671922,595978,647304,665926,608070,677587,680757,657041,682177,"53",,0,"0",1,0,0,,43,4,"Split-Finger",2,1,1,2,1,2,1,2,"Strategic","Strategic",265,"0.026","-0.102","78.61294","9.65575"
"FF","2024-10-17","95.2","-2.48","6","Judge, Aaron",592450,671922,,"foul",,,,,2,"Aaron Judge strikes out swinging.","L","R","R","CLE","NYY","S",,,0,2,2024,"-0.84","1.37","-0.02","3.65",,,,1,6,"Top",,,,,595978,,,8.530189810603195,-138.42389254204573,-3.6739402299500274,-12.62772608612033,29.825673666195517,-13.956259908349704,"4.03","1.84",,,,"97.6",2173,"7.6",775310,671922,595978,647304,665926,608070,677587,680757,657041,682177,"52.91",,,,,,,,43,3,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Strategic","Strategic",214,"0","0","72.7912","6.66223"
"SI","2024-10-17","93.6","-1.16","5.75","Judge, Aaron",592450,658648,"strikeout","called_strike",,,,,7,"Aaron Judge called out on strikes.","L","R","R","CLE","NYY","S",2,,2,2,2024,"-0.8","1.15","-0.51","2.07",,,,0,10,"Top",,,,,666310,,,3.465026835488352,-136.15273120111098,-6.294912230588139,-10.691163248771137,31.568510242886138,-16.704800628224657,"4.09","1.84",,,,"93.8",2389,"6.6",775310,658648,666310,647304,665926,608070,677587,680757,657041,678877,"53.94",,0,"0",1,0,0,,82,5,"Sinker",5,5,5,5,5,5,5,5,"Strategic","Standard",206,"0.058","-0.203",,
"FF","2024-10-17","94.6","-2.52","5.89","Judge, Aaron",592450,671922,,"called_strike",,,,,5,"Aaron Judge strikes out swinging.","L","R","R","CLE","NYY","S",,,0,1,2024,"-0.87","1.35","0.05","2.67",,,,1,6,"Top",,,,,595978,,,8.86366502642213,-137.43734489491084,-5.857599220815665,-12.966814545407638,28.669554983934507,-13.963439518460318,"4.03","1.78",,,,"97",2127,"7.6",775310,671922,595978,647304,665926,608070,677587,680757,657041,682177,"52.87",,,,,,,,43,2,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Strategic","Standard",217,"0","-0.036",,
"FC","2024-10-17","99.2","-0.54","6.13","Judge, Aaron",592450,661403,"home_run","hit_into_play",,,,,6,"Aaron Judge homers (2) on a line drive to right field.    Juan Soto scores.","L","R","R","CLE","NYY","X",,"line_drive",1,2,2024,"0.37","0.9","0.66","2.62",,,665742,2,8,"Top",213.01,83.84,,,595978,,,2.4350848057988257,-144.4824744289209,-6.377551745169977,4.729802189719246,31.72077096148888,-18.27966954616724,"4.03","1.84",356,"109.9",18,"100.1",2741,"6.6",775310,661403,595978,647304,665926,608070,677587,680757,657041,682177,"53.87",0.78,1.065,"2",1,0,3,6,63,4,"Cutter",3,1,1,3,3,3,3,3,"Strategic","Standard",175,"-0.328","1.933","74.87323","7.68555"
